source_text,model,temperature,prompting_method,prompt_language,pages_processed,duration_seconds,inference_type,count_failed_pages,datetime,label,strict_p,strict_r,strict_f1,relaxed_p,relaxed_r,relaxed_f1,count_tp,count_fp,count_fn
1816_third_letter.txt,deepseek-v4-pro,0.5,zeroshot,english,10,700.2,cloud,0,2026-06-15 16:54:48,E18_Physical_Thing,0.6304,0.4677,0.5370,0.9184,0.7258,0.8108,,,
1816_third_letter.txt,deepseek-v4-pro,0.5,zeroshot,english,10,700.2,cloud,0,2026-06-15 16:54:48,E19_Physical_Object,0.4286,0.1800,0.2535,0.8095,0.3400,0.4789,,,
1816_third_letter.txt,deepseek-v4-pro,0.5,zeroshot,english,10,700.2,cloud,0,2026-06-15 16:54:48,E20_Biological_Object,0.7143,0.2941,0.4167,1.0000,0.4118,0.5833,,,
1816_third_letter.txt,deepseek-v4-pro,0.5,zeroshot,english,10,700.2,cloud,0,2026-06-15 16:54:48,E31_Document,0.1333,0.4000,0.2000,0.3571,1.0000,0.5263,,,
1816_third_letter.txt,deepseek-v4-pro,0.5,zeroshot,english,10,700.2,cloud,0,2026-06-15 16:54:48,E52_Time_Span,0.4444,0.5517,0.4923,0.7297,0.9310,0.8182,,,
1816_third_letter.txt,deepseek-v4-pro,0.5,zeroshot,english,10,700.2,cloud,0,2026-06-15 16:54:48,E53_Place,0.8257,0.8333,0.8295,0.9633,0.9722,0.9677,,,
1816_third_letter.txt,deepseek-v4-pro,0.5,zeroshot,english,10,700.2,cloud,0,2026-06-15 16:54:48,F2_Expression,0.0909,0.0769,0.0833,0.6667,0.4286,0.5217,,,
1816_third_letter.txt,deepseek-v4-pro,0.5,zeroshot,english,10,700.2,cloud,0,2026-06-15 16:54:48,Mode_of_Transportation,0.7778,0.4667,0.5833,0.9524,0.6667,0.7843,,,
1816_third_letter.txt,deepseek-v4-pro,0.5,zeroshot,english,10,700.2,cloud,0,2026-06-15 16:54:48,OVERALL,0.6312,0.5287,0.5754,0.8689,0.7365,0.7973,208,53,107
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,dutch,10,932.4,cloud,0,2026-06-15 16:54:52,E18_Physical_Thing,0.5758,0.6129,0.5938,0.8769,0.9194,0.8976,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,dutch,10,932.4,cloud,0,2026-06-15 16:54:52,E19_Physical_Object,0.5769,0.3000,0.3947,0.9600,0.4800,0.6400,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,dutch,10,932.4,cloud,0,2026-06-15 16:54:52,E20_Biological_Object,0.8235,0.8235,0.8235,0.8824,0.8824,0.8824,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,dutch,10,932.4,cloud,0,2026-06-15 16:54:52,E31_Document,0.2353,0.8000,0.3636,0.3125,1.0000,0.4762,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,dutch,10,932.4,cloud,0,2026-06-15 16:54:52,E52_Time_Span,0.4706,0.5517,0.5079,0.8235,0.9655,0.8889,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,dutch,10,932.4,cloud,0,2026-06-15 16:54:52,E53_Place,0.8036,0.8333,0.8182,0.9811,0.9630,0.9720,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,dutch,10,932.4,cloud,0,2026-06-15 16:54:52,F2_Expression,0.0000,0.0000,0.0000,0.2400,0.4286,0.3077,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,dutch,10,932.4,cloud,0,2026-06-15 16:54:52,Mode_of_Transportation,0.7143,0.5000,0.5882,0.9167,0.7333,0.8148,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,dutch,10,932.4,cloud,0,2026-06-15 16:54:52,OVERALL,0.6038,0.6115,0.6076,0.8365,0.8286,0.8325,247,69,68
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,english,10,725.3,cloud,0,2026-06-15 16:54:55,E18_Physical_Thing,0.6341,0.4194,0.5049,0.9167,0.7097,0.8000,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,english,10,725.3,cloud,0,2026-06-15 16:54:55,E19_Physical_Object,0.4545,0.2000,0.2778,0.8462,0.4400,0.5789,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,english,10,725.3,cloud,0,2026-06-15 16:54:55,E20_Biological_Object,0.8000,0.2353,0.3636,1.0000,0.2941,0.4545,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,english,10,725.3,cloud,0,2026-06-15 16:54:55,E31_Document,0.2941,1.0000,0.4545,0.2941,1.0000,0.4545,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,english,10,725.3,cloud,0,2026-06-15 16:54:55,E52_Time_Span,0.6333,0.6552,0.6441,0.9333,0.9655,0.9492,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,english,10,725.3,cloud,0,2026-06-15 16:54:55,E53_Place,0.8302,0.8148,0.8224,0.9811,0.9630,0.9720,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,english,10,725.3,cloud,0,2026-06-15 16:54:55,F2_Expression,0.2500,0.1538,0.1905,0.6250,0.3571,0.4545,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,english,10,725.3,cloud,0,2026-06-15 16:54:55,Mode_of_Transportation,0.7059,0.4000,0.5106,0.9000,0.6000,0.7200,,,
1816_third_letter.txt,deepseek-v4-pro,1.0,zeroshot,english,10,725.3,cloud,0,2026-06-15 16:54:55,OVERALL,0.6748,0.5287,0.5929,0.8885,0.7333,0.8035,205,41,110
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,dutch,10,133.4,cloud,0,2026-06-15 16:54:59,E18_Physical_Thing,0.5902,0.5806,0.5854,0.9032,0.9032,0.9032,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,dutch,10,133.4,cloud,0,2026-06-15 16:54:59,E19_Physical_Object,0.5429,0.3800,0.4471,0.8919,0.6600,0.7586,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,dutch,10,133.4,cloud,0,2026-06-15 16:54:59,E20_Biological_Object,0.4667,0.8235,0.5957,0.6071,1.0000,0.7556,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,dutch,10,133.4,cloud,0,2026-06-15 16:54:59,E31_Document,0.1429,0.2000,0.1667,0.1429,0.2000,0.1667,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,dutch,10,133.4,cloud,0,2026-06-15 16:54:59,E52_Time_Span,0.5667,0.5862,0.5763,0.8710,0.9310,0.9000,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,dutch,10,133.4,cloud,0,2026-06-15 16:54:59,E53_Place,0.7236,0.8241,0.7706,0.9123,0.9630,0.9369,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,dutch,10,133.4,cloud,0,2026-06-15 16:54:59,F2_Expression,0.1176,0.1538,0.1333,0.4375,0.5000,0.4667,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,dutch,10,133.4,cloud,0,2026-06-15 16:54:59,Mode_of_Transportation,0.7500,0.6000,0.6667,0.9231,0.8000,0.8571,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,dutch,10,133.4,cloud,0,2026-06-15 16:54:59,OVERALL,0.5994,0.6242,0.6115,0.8380,0.8540,0.8459,243,81,72
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,english,10,97.0,cloud,0,2026-06-15 16:55:03,E18_Physical_Thing,0.5738,0.5645,0.5691,0.9365,0.9516,0.9440,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,english,10,97.0,cloud,0,2026-06-15 16:55:03,E19_Physical_Object,0.4444,0.3200,0.3721,0.7714,0.5400,0.6353,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,english,10,97.0,cloud,0,2026-06-15 16:55:03,E20_Biological_Object,0.6111,0.6471,0.6286,0.7647,0.7647,0.7647,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,english,10,97.0,cloud,0,2026-06-15 16:55:03,E31_Document,0.4444,0.8000,0.5714,0.4444,0.8000,0.5714,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,english,10,97.0,cloud,0,2026-06-15 16:55:03,E52_Time_Span,0.6071,0.5862,0.5965,0.8966,0.8966,0.8966,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,english,10,97.0,cloud,0,2026-06-15 16:55:03,E53_Place,0.7317,0.8333,0.7792,0.9052,0.9722,0.9375,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,english,10,97.0,cloud,0,2026-06-15 16:55:03,F2_Expression,0.0323,0.0769,0.0455,0.2000,0.4286,0.2727,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,english,10,97.0,cloud,0,2026-06-15 16:55:03,Mode_of_Transportation,0.7917,0.6333,0.7037,0.9600,0.8000,0.8727,,,
1816_third_letter.txt,gemma4:31b,0.0,zeroshot,english,10,97.0,cloud,0,2026-06-15 16:55:03,OVERALL,0.5848,0.6146,0.5994,0.8148,0.8381,0.8263,240,88,75
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,dutch,10,77.4,cloud,0,2026-06-15 16:55:06,E18_Physical_Thing,0.5625,0.5806,0.5714,0.9062,0.9355,0.9206,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,dutch,10,77.4,cloud,0,2026-06-15 16:55:06,E19_Physical_Object,0.5517,0.3200,0.4051,0.9688,0.6200,0.7561,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,dutch,10,77.4,cloud,0,2026-06-15 16:55:06,E20_Biological_Object,0.5556,0.8824,0.6818,0.6538,1.0000,0.7907,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,dutch,10,77.4,cloud,0,2026-06-15 16:55:06,E31_Document,0.1667,0.2000,0.1818,0.1667,0.2000,0.1818,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,dutch,10,77.4,cloud,0,2026-06-15 16:55:06,E52_Time_Span,0.6429,0.6207,0.6316,0.8621,0.8621,0.8621,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,dutch,10,77.4,cloud,0,2026-06-15 16:55:06,E53_Place,0.7273,0.8148,0.7686,0.8957,0.9537,0.9238,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,dutch,10,77.4,cloud,0,2026-06-15 16:55:06,F2_Expression,0.0000,0.0000,0.0000,0.4000,0.4286,0.4138,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,dutch,10,77.4,cloud,0,2026-06-15 16:55:06,Mode_of_Transportation,0.7619,0.5333,0.6275,0.9565,0.7333,0.8302,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,dutch,10,77.4,cloud,0,2026-06-15 16:55:06,OVERALL,0.6051,0.6051,0.6051,0.8484,0.8349,0.8416,236,76,79
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,english,10,147.9,cloud,0,2026-06-15 16:55:10,E18_Physical_Thing,0.5781,0.5968,0.5873,0.9375,0.9677,0.9524,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,english,10,147.9,cloud,0,2026-06-15 16:55:10,E19_Physical_Object,0.3784,0.2800,0.3218,0.7895,0.6000,0.6818,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,english,10,147.9,cloud,0,2026-06-15 16:55:10,E20_Biological_Object,0.6500,0.7647,0.7027,0.8421,0.9412,0.8889,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,english,10,147.9,cloud,0,2026-06-15 16:55:10,E31_Document,0.1250,0.2000,0.1538,0.1250,0.2000,0.1538,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,english,10,147.9,cloud,0,2026-06-15 16:55:10,E52_Time_Span,0.6667,0.6207,0.6429,0.9231,0.8276,0.8727,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,english,10,147.9,cloud,0,2026-06-15 16:55:10,E53_Place,0.7107,0.7963,0.7511,0.9115,0.9537,0.9321,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,english,10,147.9,cloud,0,2026-06-15 16:55:10,F2_Expression,0.0588,0.1538,0.0851,0.2500,0.5714,0.3478,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,english,10,147.9,cloud,0,2026-06-15 16:55:10,Mode_of_Transportation,0.7778,0.7000,0.7368,0.9286,0.8667,0.8966,,,
1816_third_letter.txt,gemma4:31b,0.5,zeroshot,english,10,147.9,cloud,0,2026-06-15 16:55:10,OVERALL,0.5680,0.6115,0.5890,0.8171,0.8508,0.8336,245,90,70
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,dutch,10,77.9,cloud,0,2026-06-15 16:55:14,E18_Physical_Thing,0.5873,0.5968,0.5920,0.9375,0.9677,0.9524,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,dutch,10,77.9,cloud,0,2026-06-15 16:55:14,E19_Physical_Object,0.4643,0.2600,0.3333,0.9355,0.5800,0.7160,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,dutch,10,77.9,cloud,0,2026-06-15 16:55:14,E20_Biological_Object,0.5357,0.8824,0.6667,0.6800,1.0000,0.8095,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,dutch,10,77.9,cloud,0,2026-06-15 16:55:14,E31_Document,0.1667,0.2000,0.1818,0.1667,0.2000,0.1818,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,dutch,10,77.9,cloud,0,2026-06-15 16:55:14,E52_Time_Span,0.4375,0.4828,0.4590,0.8125,0.8966,0.8525,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,dutch,10,77.9,cloud,0,2026-06-15 16:55:14,E53_Place,0.7131,0.8056,0.7565,0.8803,0.9537,0.9156,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,dutch,10,77.9,cloud,0,2026-06-15 16:55:14,F2_Expression,0.1429,0.1538,0.1481,0.5000,0.4286,0.4615,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,dutch,10,77.9,cloud,0,2026-06-15 16:55:14,Mode_of_Transportation,0.7200,0.6000,0.6545,0.8571,0.8000,0.8276,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,dutch,10,77.9,cloud,0,2026-06-15 16:55:14,OVERALL,0.5881,0.5955,0.5918,0.8444,0.8444,0.8444,241,76,74
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,english,10,116.4,cloud,0,2026-06-15 16:55:17,E18_Physical_Thing,0.5385,0.5645,0.5512,0.9091,0.9677,0.9375,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,english,10,116.4,cloud,0,2026-06-15 16:55:17,E19_Physical_Object,0.6250,0.4000,0.4878,0.9706,0.6600,0.7857,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,english,10,116.4,cloud,0,2026-06-15 16:55:17,E20_Biological_Object,0.8333,0.8824,0.8571,0.9444,1.0000,0.9714,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,english,10,116.4,cloud,0,2026-06-15 16:55:17,E31_Document,0.3000,0.6000,0.4000,0.3333,0.6000,0.4286,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,english,10,116.4,cloud,0,2026-06-15 16:55:17,E52_Time_Span,0.5185,0.4828,0.5000,0.8519,0.7931,0.8214,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,english,10,116.4,cloud,0,2026-06-15 16:55:17,E53_Place,0.7438,0.8333,0.7860,0.9123,0.9630,0.9369,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,english,10,116.4,cloud,0,2026-06-15 16:55:17,F2_Expression,0.0417,0.0769,0.0541,0.2083,0.3571,0.2632,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,english,10,116.4,cloud,0,2026-06-15 16:55:17,Mode_of_Transportation,0.7600,0.6333,0.6909,0.9231,0.8000,0.8571,,,
1816_third_letter.txt,gemma4:31b,1.0,zeroshot,english,10,116.4,cloud,0,2026-06-15 16:55:17,OVERALL,0.6118,0.6274,0.6195,0.8459,0.8540,0.8499,249,71,66
1816_third_letter.txt,glm-5.1,0.0,zeroshot,dutch,10,2522.2,cloud,0,2026-06-15 16:55:22,E18_Physical_Thing,0.5574,0.5484,0.5528,0.8226,0.8226,0.8226,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,dutch,10,2522.2,cloud,0,2026-06-15 16:55:22,E19_Physical_Object,0.4762,0.4000,0.4348,0.9048,0.7600,0.8261,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,dutch,10,2522.2,cloud,0,2026-06-15 16:55:22,E20_Biological_Object,0.2143,0.1765,0.1935,0.3333,0.2941,0.3125,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,dutch,10,2522.2,cloud,0,2026-06-15 16:55:22,E31_Document,0.3333,1.0000,0.5000,0.3333,1.0000,0.5000,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,dutch,10,2522.2,cloud,0,2026-06-15 16:55:22,E52_Time_Span,0.3636,0.4138,0.3871,0.8485,0.9655,0.9032,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,dutch,10,2522.2,cloud,0,2026-06-15 16:55:22,E53_Place,0.6027,0.8148,0.6929,0.8537,0.9722,0.9091,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,dutch,10,2522.2,cloud,0,2026-06-15 16:55:22,F2_Expression,0.0000,0.0000,0.0000,0.7500,0.2143,0.3333,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,dutch,10,2522.2,cloud,0,2026-06-15 16:55:22,Mode_of_Transportation,0.7391,0.5667,0.6415,0.8846,0.7667,0.8214,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,dutch,10,2522.2,cloud,0,2026-06-15 16:55:22,OVERALL,0.5296,0.5701,0.5491,0.8063,0.8190,0.8126,228,107,87
1816_third_letter.txt,glm-5.1,0.0,zeroshot,english,10,1058.6,cloud,0,2026-06-15 16:55:26,E18_Physical_Thing,0.6111,0.5323,0.5690,0.8421,0.7742,0.8067,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,english,10,1058.6,cloud,0,2026-06-15 16:55:26,E19_Physical_Object,0.4444,0.4000,0.4211,0.8444,0.7600,0.8000,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,english,10,1058.6,cloud,0,2026-06-15 16:55:26,E20_Biological_Object,0.6667,0.7059,0.6857,0.9444,1.0000,0.9714,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,english,10,1058.6,cloud,0,2026-06-15 16:55:26,E31_Document,0.2667,0.8000,0.4000,0.2667,0.8000,0.4000,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,english,10,1058.6,cloud,0,2026-06-15 16:55:26,E52_Time_Span,0.5806,0.6207,0.6000,0.9333,0.9655,0.9492,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,english,10,1058.6,cloud,0,2026-06-15 16:55:26,E53_Place,0.6454,0.8426,0.7309,0.8824,0.9722,0.9251,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,english,10,1058.6,cloud,0,2026-06-15 16:55:26,F2_Expression,0.1176,0.1538,0.1333,0.4286,0.4286,0.4286,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,english,10,1058.6,cloud,0,2026-06-15 16:55:26,Mode_of_Transportation,0.8000,0.5333,0.6400,1.0000,0.7000,0.8235,,,
1816_third_letter.txt,glm-5.1,0.0,zeroshot,english,10,1058.6,cloud,0,2026-06-15 16:55:26,OVERALL,0.5748,0.6242,0.5985,0.8370,0.8476,0.8423,245,90,70
1816_third_letter.txt,glm-5.1,0.5,zeroshot,dutch,10,1063.9,cloud,0,2026-06-15 16:55:30,E18_Physical_Thing,0.6140,0.5645,0.5882,0.8448,0.7903,0.8167,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,dutch,10,1063.9,cloud,0,2026-06-15 16:55:30,E19_Physical_Object,0.4444,0.4000,0.4211,0.7907,0.6800,0.7312,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,dutch,10,1063.9,cloud,0,2026-06-15 16:55:30,E20_Biological_Object,0.6364,0.8235,0.7179,0.8500,1.0000,0.9189,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,dutch,10,1063.9,cloud,0,2026-06-15 16:55:30,E31_Document,0.2857,0.8000,0.4211,0.2857,0.8000,0.4211,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,dutch,10,1063.9,cloud,0,2026-06-15 16:55:30,E52_Time_Span,0.4545,0.5172,0.4839,0.8788,1.0000,0.9355,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,dutch,10,1063.9,cloud,0,2026-06-15 16:55:30,E53_Place,0.6643,0.8611,0.7500,0.8917,0.9907,0.9386,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,dutch,10,1063.9,cloud,0,2026-06-15 16:55:30,F2_Expression,0.2222,0.1538,0.1818,0.4444,0.2857,0.3478,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,dutch,10,1063.9,cloud,0,2026-06-15 16:55:30,Mode_of_Transportation,0.8095,0.5667,0.6667,0.9583,0.7667,0.8519,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,dutch,10,1063.9,cloud,0,2026-06-15 16:55:30,OVERALL,0.5865,0.6369,0.6107,0.8318,0.8476,0.8396,252,85,63
1816_third_letter.txt,glm-5.1,0.5,zeroshot,english,10,929.8,cloud,0,2026-06-15 16:55:34,E18_Physical_Thing,0.6230,0.6129,0.6179,0.8361,0.8226,0.8293,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,english,10,929.8,cloud,0,2026-06-15 16:55:34,E19_Physical_Object,0.4762,0.2000,0.2817,0.9200,0.4600,0.6133,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,english,10,929.8,cloud,0,2026-06-15 16:55:34,E20_Biological_Object,0.5833,0.8235,0.6829,0.6957,0.9412,0.8000,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,english,10,929.8,cloud,0,2026-06-15 16:55:34,E31_Document,0.3077,0.8000,0.4444,0.3077,0.8000,0.4444,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,english,10,929.8,cloud,0,2026-06-15 16:55:34,E52_Time_Span,0.5172,0.5172,0.5172,0.9655,0.9655,0.9655,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,english,10,929.8,cloud,0,2026-06-15 16:55:34,E53_Place,0.7583,0.8426,0.7982,0.9541,0.9630,0.9585,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,english,10,929.8,cloud,0,2026-06-15 16:55:34,F2_Expression,0.0833,0.1538,0.1081,0.1250,0.2143,0.1579,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,english,10,929.8,cloud,0,2026-06-15 16:55:34,Mode_of_Transportation,0.7895,0.5000,0.6122,1.0000,0.6667,0.8000,,,
1816_third_letter.txt,glm-5.1,0.5,zeroshot,english,10,929.8,cloud,0,2026-06-15 16:55:34,OVERALL,0.6077,0.6019,0.6048,0.8191,0.7905,0.8045,229,80,86
1816_third_letter.txt,glm-5.1,1.0,zeroshot,dutch,10,1288.4,cloud,0,2026-06-15 16:55:37,E18_Physical_Thing,0.5455,0.4839,0.5128,0.8929,0.8065,0.8475,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,dutch,10,1288.4,cloud,0,2026-06-15 16:55:37,E19_Physical_Object,0.4348,0.4000,0.4167,0.8140,0.7000,0.7527,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,dutch,10,1288.4,cloud,0,2026-06-15 16:55:37,E20_Biological_Object,0.5000,0.7647,0.6047,0.7273,0.9412,0.8205,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,dutch,10,1288.4,cloud,0,2026-06-15 16:55:37,E31_Document,0.2857,0.8000,0.4211,0.3077,0.8000,0.4444,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,dutch,10,1288.4,cloud,0,2026-06-15 16:55:37,E52_Time_Span,0.5135,0.6552,0.5758,0.8056,1.0000,0.8923,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,dutch,10,1288.4,cloud,0,2026-06-15 16:55:37,E53_Place,0.6547,0.8426,0.7368,0.8843,0.9907,0.9345,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,dutch,10,1288.4,cloud,0,2026-06-15 16:55:37,F2_Expression,0.0769,0.1538,0.1026,0.3684,0.5000,0.4242,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,dutch,10,1288.4,cloud,0,2026-06-15 16:55:37,Mode_of_Transportation,0.7619,0.5333,0.6275,0.9565,0.7333,0.8302,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,dutch,10,1288.4,cloud,0,2026-06-15 16:55:37,OVERALL,0.5357,0.6210,0.5752,0.8108,0.8571,0.8333,250,110,65
1816_third_letter.txt,glm-5.1,1.0,zeroshot,english,10,1145.2,cloud,0,2026-06-15 16:55:41,E18_Physical_Thing,0.7255,0.5968,0.6549,0.9259,0.8065,0.8621,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,english,10,1145.2,cloud,0,2026-06-15 16:55:41,E19_Physical_Object,0.4894,0.4600,0.4742,0.8636,0.7600,0.8085,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,english,10,1145.2,cloud,0,2026-06-15 16:55:41,E20_Biological_Object,0.8750,0.8235,0.8485,0.9375,0.8824,0.9091,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,english,10,1145.2,cloud,0,2026-06-15 16:55:41,E31_Document,0.3333,1.0000,0.5000,0.3333,1.0000,0.5000,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,english,10,1145.2,cloud,0,2026-06-15 16:55:41,E52_Time_Span,0.5000,0.5172,0.5085,0.9062,1.0000,0.9508,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,english,10,1145.2,cloud,0,2026-06-15 16:55:41,E53_Place,0.7008,0.8241,0.7574,0.9298,0.9815,0.9550,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,english,10,1145.2,cloud,0,2026-06-15 16:55:41,F2_Expression,0.2500,0.1538,0.1905,0.5000,0.2857,0.3636,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,english,10,1145.2,cloud,0,2026-06-15 16:55:41,Mode_of_Transportation,0.7600,0.6333,0.6909,0.9231,0.8000,0.8571,,,
1816_third_letter.txt,glm-5.1,1.0,zeroshot,english,10,1145.2,cloud,0,2026-06-15 16:55:41,OVERALL,0.6395,0.6497,0.6445,0.8770,0.8603,0.8686,255,61,60
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,dutch,10,1474.0,cloud,0,2026-06-15 16:55:44,E18_Physical_Thing,0.6905,0.4677,0.5577,0.9574,0.7258,0.8257,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,dutch,10,1474.0,cloud,0,2026-06-15 16:55:44,E19_Physical_Object,0.4286,0.0600,0.1053,0.9000,0.1800,0.3000,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,dutch,10,1474.0,cloud,0,2026-06-15 16:55:44,E20_Biological_Object,0.9231,0.7059,0.8000,1.0000,0.7647,0.8667,,,
1816_third_letter.txt,kimi-k2.7-code,0.0,zeroshot,dutch,10,1474.0,cloud,0,2026-06-15 16:55:44,E31_Document,0.3846,1.0000,0.5556,0.3846,1.0000,0.5556,,,
